video_id,frame_number,child_id,age,child_present,adult_present,person_age_class
133,18610,255706,5.72,0,1,adult
133,19140,255706,5.72,0,1,adult
133,19190,255706,5.72,0,1,adult
133,19420,255706,5.72,0,1,adult
133,19640,255706,5.72,0,1,adult
133,20350,255706,5.72,0,1,adult
133,20710,255706,5.72,1,0,child
133,20840,255706,5.72,0,1,adult
133,21120,255706,5.72,1,1,both
133,21480,255706,5.72,1,0,child
133,21750,255706,5.72,1,0,child
133,21990,255706,5.72,0,1,adult
133,22130,255706,5.72,1,0,child
133,22200,255706,5.72,1,1,both
133,22330,255706,5.72,1,1,both
133,22730,255706,5.72,0,1,adult
133,22740,255706,5.72,0,1,adult
133,23190,255706,5.72,1,1,both
133,23250,255706,5.72,1,1,both
133,24650,255706,5.72,0,1,adult
133,24700,255706,5.72,1,1,both
133,24720,255706,5.72,0,1,adult
133,24820,255706,5.72,0,1,adult
133,26090,255706,5.72,1,1,both
133,26530,255706,5.72,1,1,both
133,26690,255706,5.72,1,1,both
133,27020,255706,5.72,1,1,both
133,28000,255706,5.72,0,1,adult
133,28160,255706,5.72,1,1,both
133,29010,255706,5.72,0,1,adult
133,29240,255706,5.72,0,1,adult
133,29250,255706,5.72,1,1,both
133,29540,255706,5.72,0,1,adult
133,29830,255706,5.72,0,1,adult
133,30470,255706,5.72,1,1,both
133,30750,255706,5.72,0,1,adult
133,30830,255706,5.72,0,1,adult
133,30900,255706,5.72,0,1,adult
133,31460,255706,5.72,0,1,adult
133,31720,255706,5.72,0,1,adult
133,32200,255706,5.72,0,1,adult
133,32810,255706,5.72,0,1,adult
133,32930,255706,5.72,1,1,both
133,33160,255706,5.72,0,1,adult
133,33180,255706,5.72,0,1,adult
133,33290,255706,5.72,0,1,adult
133,33550,255706,5.72,0,1,adult
133,35880,255706,5.72,0,1,adult
133,35970,255706,5.72,1,0,child
133,36090,255706,5.72,0,1,adult
150,200,256461,4.55,1,0,child
150,280,256461,4.55,1,0,child
150,960,256461,4.55,1,0,child
150,1100,256461,4.55,1,0,child
150,1150,256461,4.55,1,0,child
150,1240,256461,4.55,1,0,child
150,1460,256461,4.55,1,0,child
150,1580,256461,4.55,1,0,child
150,1720,256461,4.55,1,0,child
150,1760,256461,4.55,1,0,child
150,2040,256461,4.55,1,0,child
150,2410,256461,4.55,1,0,child
150,3440,256461,4.55,1,0,child
150,3480,256461,4.55,1,0,child
150,3820,256461,4.55,1,0,child
150,4080,256461,4.55,1,0,child
150,4580,256461,4.55,1,0,child
150,5660,256461,4.55,1,0,child
150,6040,256461,4.55,1,0,child
150,6200,256461,4.55,1,0,child
150,6520,256461,4.55,1,0,child
150,6560,256461,4.55,1,0,child
150,7150,256461,4.55,1,0,child
150,7250,256461,4.55,1,0,child
150,7760,256461,4.55,1,0,child
150,8190,256461,4.55,1,0,child
150,8640,256461,4.55,1,0,child
150,9150,256461,4.55,1,0,child
150,9230,256461,4.55,1,0,child
150,9400,256461,4.55,1,0,child
150,9460,256461,4.55,1,0,child
150,9540,256461,4.55,1,0,child
150,9620,256461,4.55,1,0,child
150,9730,256461,4.55,1,0,child
150,9740,256461,4.55,1,0,child
150,9920,256461,4.55,1,0,child
150,10050,256461,4.55,1,0,child
150,10070,256461,4.55,1,0,child
150,10180,256461,4.55,1,0,child
150,10690,256461,4.55,1,0,child
150,10830,256461,4.55,1,0,child
150,11160,256461,4.55,1,0,child
150,11410,256461,4.55,1,0,child
150,12260,256461,4.55,1,0,child
150,12620,256461,4.55,1,0,child
150,12630,256461,4.55,1,0,child
150,12900,256461,4.55,1,0,child
150,12990,256461,4.55,1,0,child
150,13060,256461,4.55,1,0,child
150,13230,256461,4.55,1,0,child
150,13730,256461,4.55,1,0,child
150,14570,256461,4.55,1,0,child
150,15040,256461,4.55,1,0,child
150,16180,256461,4.55,1,0,child
150,16430,256461,4.55,1,0,child
150,16490,256461,4.55,1,0,child
150,16690,256461,4.55,1,0,child
150,16760,256461,4.55,1,0,child
150,16840,256461,4.55,1,0,child
150,18200,256461,4.55,1,0,child
150,18260,256461,4.55,1,0,child
150,18380,256461,4.55,1,0,child
150,18500,256461,4.55,1,0,child
150,18610,256461,4.55,1,0,child
150,18640,256461,4.55,1,0,child
150,18770,256461,4.55,1,0,child
150,19530,256461,4.55,1,0,child
150,19670,256461,4.55,1,0,child
150,19760,256461,4.55,1,0,child
150,20040,256461,4.55,1,0,child
150,20410,256461,4.55,1,0,child
150,20580,256461,4.55,1,0,child
150,20650,256461,4.55,1,0,child
150,21050,256461,4.55,1,0,child
150,21170,256461,4.55,1,0,child
150,22360,256461,4.55,1,0,child
150,22650,256461,4.55,1,0,child
150,22730,256461,4.55,1,0,child
150,22850,256461,4.55,1,0,child
150,22920,256461,4.55,1,0,child
150,23160,256461,4.55,1,0,child
150,23340,256461,4.55,1,0,child
150,23620,256461,4.55,1,0,child
150,23700,256461,4.55,1,0,child
150,23780,256461,4.55,1,0,child
150,23980,256461,4.55,1,0,child
150,24030,256461,4.55,1,0,child
150,24490,256461,4.55,1,0,child
150,24570,256461,4.55,1,0,child
150,24830,256461,4.55,1,0,child
150,25600,256461,4.55,1,0,child
150,26470,256461,4.55,1,0,child
150,26600,256461,4.55,1,0,child
150,26640,256461,4.55,1,0,child
150,26780,256461,4.55,1,0,child
150,26840,256461,4.55,1,0,child
150,28570,256461,4.55,1,0,child
150,29260,256461,4.55,1,0,child
150,29890,256461,4.55,1,0,child
150,30130,256461,4.55,1,0,child
150,30750,256461,4.55,1,0,child
150,30890,256461,4.55,1,0,child
150,30930,256461,4.55,1,0,child
150,31320,256461,4.55,1,0,child
150,31970,256461,4.55,1,0,child
150,32150,256461,4.55,1,0,child
150,32390,256461,4.55,1,0,child
150,32930,256461,4.55,1,0,child
150,33050,256461,4.55,1,0,child
150,33250,256461,4.55,1,0,child
150,33400,256461,4.55,1,0,child
150,33980,256461,4.55,1,0,child
150,34070,256461,4.55,1,0,child
150,34430,256461,4.55,1,0,child
150,34650,256461,4.55,1,0,child
150,34840,256461,4.55,1,0,child
150,34910,256461,4.55,1,0,child
150,35420,256461,4.55,1,0,child
150,35820,256461,4.55,1,0,child
150,35970,256461,4.55,1,0,child
150,35980,256461,4.55,1,0,child
150,36090,256461,4.55,1,0,child
150,36680,256461,4.55,1,0,child
150,36760,256461,4.55,1,0,child
150,36940,256461,4.55,1,0,child
150,37060,256461,4.55,1,0,child
150,37440,256461,4.55,1,0,child
150,37630,256461,4.55,1,0,child
150,37830,256461,4.55,1,0,child
150,37850,256461,4.55,1,0,child
150,38010,256461,4.55,1,0,child
150,38030,256461,4.55,1,0,child
150,38360,256461,4.55,1,0,child
150,38640,256461,4.55,1,0,child
150,38920,256461,4.55,1,0,child
150,38950,256461,4.55,1,0,child
150,39130,256461,4.55,1,0,child
150,39200,256461,4.55,1,0,child
150,39350,256461,4.55,1,0,child
150,40270,256461,4.55,1,0,child
150,40660,256461,4.55,1,0,child
150,40870,256461,4.55,1,0,child
150,41110,256461,4.55,1,0,child
150,41210,256461,4.55,1,0,child
150,41220,256461,4.55,1,0,child
150,41440,256461,4.55,1,0,child
150,41490,256461,4.55,1,0,child
150,41660,256461,4.55,1,0,child
150,41960,256461,4.55,1,0,child
150,43050,256461,4.55,1,0,child
150,43780,256461,4.55,1,0,child
150,44350,256461,4.55,1,0,child
150,45480,256461,4.55,1,0,child
150,45800,256461,4.55,1,0,child
150,45930,256461,4.55,1,0,child
150,46020,256461,4.55,1,0,child
150,46570,256461,4.55,1,0,child
150,46810,256461,4.55,1,0,child
150,47880,256461,4.55,1,0,child
150,48110,256461,4.55,1,0,child
150,48120,256461,4.55,1,0,child
150,48320,256461,4.55,1,0,child
150,48610,256461,4.55,1,0,child
150,49450,256461,4.55,1,0,child
150,49820,256461,4.55,1,0,child
150,50330,256461,4.55,1,0,child
150,50430,256461,4.55,1,0,child
150,50750,256461,4.55,1,0,child
150,51340,256461,4.55,1,0,child
150,51660,256461,4.55,1,0,child
150,52030,256461,4.55,1,0,child
150,52260,256461,4.55,1,0,child
150,52340,256461,4.55,1,0,child
150,53210,256461,4.55,1,0,child
150,53580,256461,4.55,1,0,child
150,53940,256461,4.55,1,0,child
157,2430,257291,5.07,0,1,adult
157,13300,257291,5.07,0,1,adult
157,13680,257291,5.07,0,1,adult
157,13780,257291,5.07,0,1,adult
157,13860,257291,5.07,0,1,adult
157,14150,257291,5.07,0,1,adult
157,14560,257291,5.07,0,1,adult
157,14640,257291,5.07,0,1,adult
157,14680,257291,5.07,0,1,adult
169,720,257578,4.04,0,1,adult
169,750,257578,4.04,0,1,adult
169,880,257578,4.04,0,1,adult
169,1960,257578,4.04,0,1,adult
169,2170,257578,4.04,1,0,child
169,4490,257578,4.04,0,1,adult
169,4880,257578,4.04,0,1,adult
169,4980,257578,4.04,0,1,adult
169,5000,257578,4.04,0,1,adult
169,5270,257578,4.04,1,1,both
173,130,257578,4.04,0,1,adult
173,250,257578,4.04,0,1,adult
173,280,257578,4.04,0,1,adult
173,980,257578,4.04,1,1,both
173,1150,257578,4.04,1,1,both
173,1210,257578,4.04,1,1,both
173,1990,257578,4.04,0,1,adult
173,4940,257578,4.04,0,1,adult
173,5090,257578,4.04,0,1,adult
173,5300,257578,4.04,0,1,adult
173,5410,257578,4.04,0,1,adult
173,5530,257578,4.04,1,1,both
173,6350,257578,4.04,0,1,adult
173,12980,257578,4.04,0,1,adult
173,13030,257578,4.04,1,1,both
173,13100,257578,4.04,1,1,both
173,13970,257578,4.04,1,1,both
173,14010,257578,4.04,1,1,both
173,14100,257578,4.04,1,1,both
173,14110,257578,4.04,1,1,both
173,14620,257578,4.04,1,1,both
173,14890,257578,4.04,1,1,both
173,15100,257578,4.04,1,1,both
173,16410,257578,4.04,1,1,both
173,17260,257578,4.04,1,0,child
173,17340,257578,4.04,1,1,both
173,17520,257578,4.04,1,1,both
173,17630,257578,4.04,1,0,child
173,18200,257578,4.04,1,1,both
173,18480,257578,4.04,1,1,both
173,18590,257578,4.04,1,1,both
173,19240,257578,4.04,1,1,both
173,19300,257578,4.04,1,1,both
173,20770,257578,4.04,0,1,adult
173,21280,257578,4.04,0,1,adult
173,22980,257578,4.04,1,1,both
173,24580,257578,4.04,0,1,adult
173,24720,257578,4.04,0,1,adult
173,25570,257578,4.04,1,1,both
173,25850,257578,4.04,1,1,both
173,25920,257578,4.04,1,1,both
173,25990,257578,4.04,1,1,both
173,26050,257578,4.04,1,1,both
173,26910,257578,4.04,1,1,both
173,27040,257578,4.04,0,1,adult
173,27560,257578,4.04,1,1,both
173,27840,257578,4.04,1,1,both
173,28910,257578,4.04,0,1,adult
173,29650,257578,4.04,0,1,adult
173,29710,257578,4.04,1,1,both
173,32300,257578,4.04,1,1,both
173,33530,257578,4.04,1,1,both
173,33990,257578,4.04,1,1,both
173,34720,257578,4.04,1,0,child
173,35410,257578,4.04,1,1,both
173,35970,257578,4.04,1,1,both
173,36050,257578,4.04,1,1,both
173,36120,257578,4.04,1,1,both
173,36320,257578,4.04,1,1,both
173,36330,257578,4.04,1,1,both
173,36610,257578,4.04,1,1,both
173,36670,257578,4.04,1,1,both
173,36750,257578,4.04,1,1,both
173,36790,257578,4.04,1,1,both
173,36990,257578,4.04,1,1,both
173,37250,257578,4.04,1,1,both
173,37490,257578,4.04,1,1,both
173,39740,257578,4.04,1,1,both
173,40350,257578,4.04,0,1,adult
173,40950,257578,4.04,1,1,both
173,42180,257578,4.04,0,1,adult
173,42690,257578,4.04,0,1,adult
173,42860,257578,4.04,1,1,both
173,44050,257578,4.04,0,1,adult
173,44250,257578,4.04,0,1,adult
173,44300,257578,4.04,0,1,adult
173,44330,257578,4.04,0,1,adult
173,44490,257578,4.04,0,1,adult
173,44500,257578,4.04,0,1,adult
173,44920,257578,4.04,0,1,adult
173,45420,257578,4.04,0,1,adult
173,45640,257578,4.04,0,1,adult
173,45960,257578,4.04,0,1,adult
173,46070,257578,4.04,0,1,adult
173,46220,257578,4.04,1,1,both
173,46390,257578,4.04,0,1,adult
173,46400,257578,4.04,0,1,adult
173,46630,257578,4.04,0,1,adult
173,46780,257578,4.04,0,1,adult
173,47270,257578,4.04,0,1,adult
173,47330,257578,4.04,0,1,adult
173,47340,257578,4.04,1,1,both
173,47740,257578,4.04,0,1,adult
173,48060,257578,4.04,1,1,both
173,48100,257578,4.04,0,1,adult
173,48710,257578,4.04,0,1,adult
173,48920,257578,4.04,0,1,adult
173,49570,257578,4.04,0,1,adult
173,49580,257578,4.04,0,1,adult
173,49590,257578,4.04,0,1,adult
173,50040,257578,4.04,0,1,adult
173,50160,257578,4.04,0,1,adult
173,50290,257578,4.04,0,1,adult
173,50390,257578,4.04,0,1,adult
189,150,257609,5.72,0,1,adult
189,210,257609,5.72,1,1,both
189,1070,257609,5.72,0,1,adult
189,1230,257609,5.72,1,1,both
189,1710,257609,5.72,1,1,both
189,1750,257609,5.72,0,1,adult
189,3550,257609,5.72,0,1,adult
189,3920,257609,5.72,0,1,adult
189,6520,257609,5.72,0,1,adult
189,6590,257609,5.72,0,1,adult
189,6770,257609,5.72,0,1,adult
189,7020,257609,5.72,0,1,adult
189,7030,257609,5.72,0,1,adult
189,7120,257609,5.72,0,1,adult
189,7400,257609,5.72,0,1,adult
189,8760,257609,5.72,1,0,child
189,8880,257609,5.72,1,0,child
189,8970,257609,5.72,0,1,adult
189,9720,257609,5.72,0,1,adult
189,10030,257609,5.72,1,0,child
189,10890,257609,5.72,0,1,adult
189,10910,257609,5.72,0,1,adult
189,12940,257609,5.72,0,1,adult
189,13030,257609,5.72,1,0,child
189,13610,257609,5.72,0,1,adult
189,13640,257609,5.72,0,1,adult
189,14390,257609,5.72,0,1,adult
189,14790,257609,5.72,1,1,both
189,14820,257609,5.72,0,1,adult
189,14960,257609,5.72,0,1,adult
189,15530,257609,5.72,0,1,adult
189,15840,257609,5.72,0,1,adult
189,15970,257609,5.72,0,1,adult
189,16310,257609,5.72,0,1,adult
189,16450,257609,5.72,0,1,adult
189,16530,257609,5.72,0,1,adult
189,17030,257609,5.72,0,1,adult
189,17950,257609,5.72,0,1,adult
189,18630,257609,5.72,0,1,adult
189,20880,257609,5.72,0,1,adult
189,20950,257609,5.72,1,1,both
189,21320,257609,5.72,0,1,adult
189,21480,257609,5.72,0,1,adult
189,21590,257609,5.72,1,1,both
189,22200,257609,5.72,0,1,adult
189,22290,257609,5.72,0,1,adult
189,22480,257609,5.72,1,1,both
189,23300,257609,5.72,1,1,both
189,23580,257609,5.72,0,1,adult
189,24240,257609,5.72,0,1,adult
189,25560,257609,5.72,0,1,adult
189,25630,257609,5.72,0,1,adult
189,25720,257609,5.72,1,1,both
189,26260,257609,5.72,1,1,both
189,26720,257609,5.72,0,1,adult
189,27560,257609,5.72,0,1,adult
189,28000,257609,5.72,0,1,adult
189,30030,257609,5.72,0,1,adult
189,32580,257609,5.72,0,1,adult
189,32700,257609,5.72,0,1,adult
189,33490,257609,5.72,1,1,both
189,33660,257609,5.72,1,1,both
189,33760,257609,5.72,0,1,adult
189,34010,257609,5.72,0,1,adult
189,34190,257609,5.72,1,1,both
189,34720,257609,5.72,1,1,both
189,34990,257609,5.72,0,1,adult
189,37660,257609,5.72,0,1,adult
189,37700,257609,5.72,1,1,both
189,40320,257609,5.72,0,1,adult
189,40640,257609,5.72,0,1,adult
189,40690,257609,5.72,0,1,adult
192,20,257609,5.72,1,0,child
192,110,257609,5.72,0,1,adult
192,2420,257609,5.72,1,0,child
192,2950,257609,5.72,1,0,child
192,4230,257609,5.72,1,1,both
192,4400,257609,5.72,0,1,adult
192,4750,257609,5.72,1,1,both
192,5150,257609,5.72,0,1,adult
192,5310,257609,5.72,1,0,child
192,5750,257609,5.72,0,1,adult
192,6910,257609,5.72,0,1,adult
192,7340,257609,5.72,0,1,adult
192,7470,257609,5.72,1,1,both
192,7510,257609,5.72,1,1,both
192,8460,257609,5.72,0,1,adult
192,8740,257609,5.72,1,1,both
192,8950,257609,5.72,1,1,both
192,8990,257609,5.72,0,1,adult
192,9190,257609,5.72,0,1,adult
192,10440,257609,5.72,0,1,adult
192,10690,257609,5.72,0,1,adult
192,11040,257609,5.72,0,1,adult
192,11570,257609,5.72,1,1,both
192,11740,257609,5.72,1,0,child
192,12040,257609,5.72,1,0,child
192,12450,257609,5.72,1,0,child
192,12590,257609,5.72,0,1,adult
192,12670,257609,5.72,0,1,adult
192,13120,257609,5.72,0,1,adult
192,14660,257609,5.72,1,1,both
192,14800,257609,5.72,1,0,child
192,14890,257609,5.72,1,1,both
192,14930,257609,5.72,1,0,child
192,15160,257609,5.72,0,1,adult
192,18180,257609,5.72,0,1,adult
192,18910,257609,5.72,1,0,child
192,19370,257609,5.72,0,1,adult
192,20850,257609,5.72,0,1,adult
192,20980,257609,5.72,0,1,adult
192,21240,257609,5.72,1,0,child
192,22110,257609,5.72,0,1,adult
192,25130,257609,5.72,0,1,adult
192,25970,257609,5.72,0,1,adult
192,27230,257609,5.72,0,1,adult
192,29230,257609,5.72,1,0,child
192,29600,257609,5.72,0,1,adult
192,29900,257609,5.72,1,0,child
192,30180,257609,5.72,1,0,child
192,30400,257609,5.72,1,0,child
192,30830,257609,5.72,1,0,child
192,30850,257609,5.72,1,0,child
192,30870,257609,5.72,1,0,child
192,32050,257609,5.72,1,0,child
192,32480,257609,5.72,1,0,child
192,33430,257609,5.72,0,1,adult
192,33440,257609,5.72,0,1,adult
192,34400,257609,5.72,0,1,adult
192,34510,257609,5.72,1,0,child
192,34670,257609,5.72,0,1,adult
192,34770,257609,5.72,1,0,child
192,34830,257609,5.72,0,1,adult
192,39770,257609,5.72,0,1,adult
192,39830,257609,5.72,0,1,adult
192,41440,257609,5.72,0,1,adult
192,41490,257609,5.72,1,0,child
192,41710,257609,5.72,0,1,adult
192,42000,257609,5.72,0,1,adult
192,42300,257609,5.72,0,1,adult
192,43170,257609,5.72,1,0,child
241,2610,258827,5.79,0,1,adult
241,2690,258827,5.79,0,1,adult
241,2730,258827,5.79,0,1,adult
241,6220,258827,5.79,0,1,adult
241,9460,258827,5.79,1,0,child
241,10380,258827,5.79,0,1,adult
241,10870,258827,5.79,0,1,adult
241,11730,258827,5.79,1,0,child
241,12190,258827,5.79,1,0,child
241,12220,258827,5.79,1,0,child
241,15520,258827,5.79,1,0,child
241,16770,258827,5.79,0,1,adult
241,16860,258827,5.79,0,1,adult
241,23900,258827,5.79,0,1,adult
241,25900,258827,5.79,0,1,adult
241,26150,258827,5.79,0,1,adult
241,26310,258827,5.79,0,1,adult
241,30230,258827,5.79,1,0,child
241,36150,258827,5.79,1,0,child
241,37410,258827,5.79,1,0,child
241,38510,258827,5.79,1,0,child
241,44380,258827,5.79,1,0,child
241,46540,258827,5.79,0,1,adult
241,50040,258827,5.79,0,1,adult
241,50420,258827,5.79,0,1,adult
241,50730,258827,5.79,1,0,child
241,53040,258827,5.79,1,0,child
241,53810,258827,5.79,1,0,child
247,2500,260120,5.33,1,1,both
247,2760,260120,5.33,0,1,adult
247,3350,260120,5.33,1,1,both
247,4210,260120,5.33,0,1,adult
247,4410,260120,5.33,0,1,adult
247,5570,260120,5.33,0,1,adult
247,6860,260120,5.33,0,1,adult
247,7910,260120,5.33,0,1,adult
247,11700,260120,5.33,1,0,child
247,17050,260120,5.33,1,0,child
247,17750,260120,5.33,0,1,adult
247,19360,260120,5.33,1,0,child
247,19870,260120,5.33,1,0,child
247,32360,260120,5.33,0,1,adult
247,40760,260120,5.33,0,1,adult
247,41870,260120,5.33,0,1,adult
247,42280,260120,5.33,0,1,adult
247,43670,260120,5.33,1,0,child
247,44060,260120,5.33,1,0,child
247,45290,260120,5.33,0,1,adult
247,45430,260120,5.33,0,1,adult
247,45930,260120,5.33,0,1,adult
247,46520,260120,5.33,0,1,adult
247,46570,260120,5.33,0,1,adult
247,46620,260120,5.33,0,1,adult
247,47490,260120,5.33,0,1,adult
247,48400,260120,5.33,0,1,adult
247,49140,260120,5.33,1,0,child
247,49170,260120,5.33,0,1,adult
247,49340,260120,5.33,0,1,adult
247,49390,260120,5.33,0,1,adult
247,51990,260120,5.33,1,0,child
247,52550,260120,5.33,0,1,adult
247,53510,260120,5.33,0,1,adult
247,53820,260120,5.33,0,1,adult
247,53930,260120,5.33,0,1,adult
248,20,260120,5.33,0,1,adult
248,260,260120,5.33,0,1,adult
248,380,260120,5.33,0,1,adult
248,890,260120,5.33,0,1,adult
248,980,260120,5.33,0,1,adult
248,1180,260120,5.33,0,1,adult
248,1410,260120,5.33,0,1,adult
248,1520,260120,5.33,1,0,child
248,1630,260120,5.33,0,1,adult
248,2050,260120,5.33,0,1,adult
248,2110,260120,5.33,0,1,adult
248,2500,260120,5.33,0,1,adult
248,2800,260120,5.33,0,1,adult
248,3280,260120,5.33,0,1,adult
248,4790,260120,5.33,1,0,child
248,5050,260120,5.33,0,1,adult
248,5150,260120,5.33,0,1,adult
248,5240,260120,5.33,0,1,adult
248,5750,260120,5.33,0,1,adult
248,11500,260120,5.33,1,0,child
248,19140,260120,5.33,0,1,adult
248,25360,260120,5.33,0,1,adult
248,31240,260120,5.33,0,1,adult
248,48690,260120,5.33,0,1,adult
249,1310,260120,5.33,0,1,adult
249,4940,260120,5.33,1,0,child
249,4990,260120,5.33,0,1,adult
249,5320,260120,5.33,0,1,adult
249,5360,260120,5.33,0,1,adult
249,5580,260120,5.33,0,1,adult
249,5590,260120,5.33,0,1,adult
249,5600,260120,5.33,0,1,adult
249,5760,260120,5.33,0,1,adult
249,5960,260120,5.33,0,1,adult
249,6050,260120,5.33,0,1,adult
249,6460,260120,5.33,0,1,adult
249,6510,260120,5.33,0,1,adult
249,6710,260120,5.33,0,1,adult
249,7190,260120,5.33,0,1,adult
249,7540,260120,5.33,0,1,adult
249,7770,260120,5.33,0,1,adult
249,7950,260120,5.33,0,1,adult
249,7990,260120,5.33,0,1,adult
249,8120,260120,5.33,0,1,adult
249,8210,260120,5.33,0,1,adult
249,8290,260120,5.33,0,1,adult
249,8620,260120,5.33,0,1,adult
249,8740,260120,5.33,0,1,adult
249,9000,260120,5.33,0,1,adult
249,9290,260120,5.33,0,1,adult
249,9530,260120,5.33,0,1,adult
249,9680,260120,5.33,0,1,adult
249,9720,260120,5.33,0,1,adult
249,10020,260120,5.33,0,1,adult
249,10170,260120,5.33,0,1,adult
249,10220,260120,5.33,0,1,adult
249,10550,260120,5.33,0,1,adult
249,10630,260120,5.33,0,1,adult
249,10730,260120,5.33,0,1,adult
249,10980,260120,5.33,0,1,adult
249,11190,260120,5.33,0,1,adult
249,11310,260120,5.33,0,1,adult
249,11390,260120,5.33,0,1,adult
249,11980,260120,5.33,0,1,adult
249,12100,260120,5.33,0,1,adult
249,12140,260120,5.33,0,1,adult
249,12260,260120,5.33,0,1,adult
249,12700,260120,5.33,0,1,adult
249,12870,260120,5.33,0,1,adult
249,13280,260120,5.33,0,1,adult
249,13400,260120,5.33,0,1,adult
249,13490,260120,5.33,0,1,adult
249,13700,260120,5.33,0,1,adult
249,13760,260120,5.33,0,1,adult
249,14190,260120,5.33,0,1,adult
249,14220,260120,5.33,0,1,adult
249,14390,260120,5.33,0,1,adult
249,14420,260120,5.33,0,1,adult
249,14590,260120,5.33,0,1,adult
249,14850,260120,5.33,0,1,adult
249,15640,260120,5.33,0,1,adult
249,16110,260120,5.33,0,1,adult
249,16450,260120,5.33,0,1,adult
249,16490,260120,5.33,0,1,adult
249,16580,260120,5.33,0,1,adult
249,16960,260120,5.33,0,1,adult
249,17010,260120,5.33,0,1,adult
249,17270,260120,5.33,0,1,adult
249,17540,260120,5.33,0,1,adult
249,17750,260120,5.33,0,1,adult
249,17780,260120,5.33,0,1,adult
249,17910,260120,5.33,0,1,adult
249,17940,260120,5.33,0,1,adult
249,18290,260120,5.33,0,1,adult
249,18310,260120,5.33,0,1,adult
249,18510,260120,5.33,0,1,adult
249,18680,260120,5.33,0,1,adult
249,18710,260120,5.33,0,1,adult
249,18830,260120,5.33,0,1,adult
249,19330,260120,5.33,0,1,adult
249,19430,260120,5.33,0,1,adult
249,19700,260120,5.33,0,1,adult
249,20300,260120,5.33,0,1,adult
249,20310,260120,5.33,0,1,adult
249,22160,260120,5.33,0,1,adult
249,25010,260120,5.33,0,1,adult
249,25290,260120,5.33,0,1,adult
249,25320,260120,5.33,0,1,adult
249,25330,260120,5.33,0,1,adult
249,25720,260120,5.33,0,1,adult
249,25810,260120,5.33,0,1,adult
249,26220,260120,5.33,0,1,adult
249,26490,260120,5.33,1,0,child
249,26700,260120,5.33,0,1,adult
249,26840,260120,5.33,0,1,adult
249,27080,260120,5.33,0,1,adult
249,27530,260120,5.33,0,1,adult
249,27580,260120,5.33,0,1,adult
249,27600,260120,5.33,0,1,adult
249,28010,260120,5.33,0,1,adult
249,28210,260120,5.33,0,1,adult
249,28320,260120,5.33,0,1,adult
249,28900,260120,5.33,0,1,adult
249,28930,260120,5.33,0,1,adult
249,29020,260120,5.33,0,1,adult
249,29260,260120,5.33,0,1,adult
249,29430,260120,5.33,0,1,adult
249,30230,260120,5.33,0,1,adult
249,30240,260120,5.33,0,1,adult
249,31150,260120,5.33,1,1,both
249,31270,260120,5.33,0,1,adult
249,31610,260120,5.33,0,1,adult
249,31670,260120,5.33,0,1,adult
249,31900,260120,5.33,0,1,adult
249,31990,260120,5.33,0,1,adult
249,33340,260120,5.33,0,1,adult
249,33800,260120,5.33,0,1,adult
249,33930,260120,5.33,0,1,adult
249,34670,260120,5.33,0,1,adult
249,34700,260120,5.33,0,1,adult
249,35180,260120,5.33,0,1,adult
249,35270,260120,5.33,0,1,adult
249,35700,260120,5.33,1,0,child
249,36400,260120,5.33,0,1,adult
249,37710,260120,5.33,0,1,adult
249,38130,260120,5.33,0,1,adult
285,5450,260772,4.72,0,1,adult
285,5640,260772,4.72,0,1,adult
285,7090,260772,4.72,0,1,adult
285,7820,260772,4.72,0,1,adult
285,8440,260772,4.72,0,1,adult
285,9160,260772,4.72,1,1,both
285,10540,260772,4.72,1,0,child
285,11510,260772,4.72,0,1,adult
285,11750,260772,4.72,0,1,adult
285,12220,260772,4.72,0,1,adult
285,12280,260772,4.72,0,1,adult
285,12450,260772,4.72,0,1,adult
285,12750,260772,4.72,1,0,child
285,12860,260772,4.72,1,0,child
285,12880,260772,4.72,1,0,child
285,13750,260772,4.72,1,0,child
285,15860,260772,4.72,0,1,adult
285,16980,260772,4.72,1,1,both
285,17780,260772,4.72,1,0,child
285,19100,260772,4.72,0,1,adult
285,19170,260772,4.72,0,1,adult
285,19350,260772,4.72,0,1,adult
285,19430,260772,4.72,0,1,adult
285,19690,260772,4.72,0,1,adult
285,19930,260772,4.72,1,0,child
285,20110,260772,4.72,0,1,adult
285,20230,260772,4.72,0,1,adult
285,20270,260772,4.72,1,1,both
285,20390,260772,4.72,0,1,adult
285,21010,260772,4.72,0,1,adult
285,21360,260772,4.72,0,1,adult
285,21680,260772,4.72,0,1,adult
285,21760,260772,4.72,0,1,adult
285,21770,260772,4.72,0,1,adult
285,22080,260772,4.72,0,1,adult
285,22710,260772,4.72,0,1,adult
285,22750,260772,4.72,0,1,adult
285,23000,260772,4.72,0,1,adult
285,23440,260772,4.72,0,1,adult
285,23640,260772,4.72,0,1,adult
285,23770,260772,4.72,0,1,adult
285,24220,260772,4.72,0,1,adult
285,24260,260772,4.72,0,1,adult
285,25150,260772,4.72,0,1,adult
285,25450,260772,4.72,1,0,child
285,30640,260772,4.72,0,1,adult
285,31230,260772,4.72,0,1,adult
285,31600,260772,4.72,0,1,adult
285,31610,260772,4.72,1,1,both
285,33960,260772,4.72,0,1,adult
285,35390,260772,4.72,1,1,both
285,35430,260772,4.72,0,1,adult
285,35580,260772,4.72,1,0,child
285,35750,260772,4.72,0,1,adult
