video_id,frame_number,child_id,age,interaction_type
275,49520,260539,3.88,person-only
275,50690,260539,3.88,person-only
275,50740,260539,3.88,multimodal
275,52010,260539,3.88,person-only
275,52240,260539,3.88,multimodal
275,52250,260539,3.88,multimodal
275,52260,260539,3.88,person-only
275,52270,260539,3.88,multimodal
275,52820,260539,3.88,person-only
275,53230,260539,3.88,multimodal
275,53630,260539,3.88,multimodal
275,53760,260539,3.88,person-only
283,920,260694,4.13,person-only
283,1280,260694,4.13,person-only
283,1400,260694,4.13,person-only
283,1850,260694,4.13,multimodal
283,2790,260694,4.13,multimodal
283,2870,260694,4.13,multimodal
283,2980,260694,4.13,multimodal
283,3050,260694,4.13,multimodal
283,3070,260694,4.13,multimodal
283,3400,260694,4.13,multimodal
283,3430,260694,4.13,multimodal
283,3470,260694,4.13,multimodal
283,3500,260694,4.13,multimodal
283,3550,260694,4.13,multimodal
283,3650,260694,4.13,multimodal
283,3680,260694,4.13,multimodal
283,4180,260694,4.13,person-only
283,4410,260694,4.13,multimodal
283,4450,260694,4.13,multimodal
283,5560,260694,4.13,multimodal
283,5920,260694,4.13,person-only
283,6370,260694,4.13,person-only
283,6650,260694,4.13,person-only
283,6820,260694,4.13,person-only
283,7890,260694,4.13,person-only
283,7920,260694,4.13,multimodal
283,8070,260694,4.13,multimodal
283,8090,260694,4.13,person-only
283,8880,260694,4.13,person-only
283,10130,260694,4.13,multimodal
283,11520,260694,4.13,multimodal
283,11690,260694,4.13,multimodal
283,11940,260694,4.13,multimodal
283,12830,260694,4.13,multimodal
283,13400,260694,4.13,multimodal
283,14190,260694,4.13,person-only
283,14260,260694,4.13,multimodal
283,14430,260694,4.13,person-only
283,14740,260694,4.13,person-only
283,15920,260694,4.13,multimodal
283,16150,260694,4.13,person-only
283,16230,260694,4.13,multimodal
283,16680,260694,4.13,multimodal
283,17220,260694,4.13,multimodal
283,17260,260694,4.13,multimodal
283,18600,260694,4.13,multimodal
283,19020,260694,4.13,multimodal
283,21540,260694,4.13,multimodal
283,21740,260694,4.13,multimodal
283,22130,260694,4.13,person-only
283,25820,260694,4.13,multimodal
283,32060,260694,4.13,person-only
283,32190,260694,4.13,multimodal
283,32430,260694,4.13,multimodal
283,32510,260694,4.13,multimodal
283,33010,260694,4.13,multimodal
283,33750,260694,4.13,multimodal
283,35080,260694,4.13,person-only
283,35460,260694,4.13,multimodal
283,35620,260694,4.13,multimodal
283,35670,260694,4.13,person-only
283,36800,260694,4.13,person-only
283,36920,260694,4.13,multimodal
283,37260,260694,4.13,multimodal
283,37300,260694,4.13,person-only
283,37390,260694,4.13,multimodal
283,37400,260694,4.13,multimodal
283,37930,260694,4.13,speech-only
283,38670,260694,4.13,multimodal
283,40130,260694,4.13,person-only
283,40970,260694,4.13,multimodal
283,41020,260694,4.13,person-only
283,41520,260694,4.13,multimodal
283,41820,260694,4.13,multimodal
283,41970,260694,4.13,person-only
283,42280,260694,4.13,multimodal
283,42710,260694,4.13,multimodal
283,42820,260694,4.13,multimodal
283,42930,260694,4.13,multimodal
283,43200,260694,4.13,person-only
283,43220,260694,4.13,multimodal
283,43300,260694,4.13,multimodal
283,43500,260694,4.13,multimodal
283,43510,260694,4.13,multimodal
283,43620,260694,4.13,multimodal
283,44840,260694,4.13,multimodal
283,44930,260694,4.13,multimodal
283,45290,260694,4.13,multimodal
283,45510,260694,4.13,multimodal
283,45570,260694,4.13,multimodal
283,45830,260694,4.13,person-only
283,46160,260694,4.13,multimodal
283,46330,260694,4.13,person-only
283,46890,260694,4.13,multimodal
283,47160,260694,4.13,person-only
283,47420,260694,4.13,multimodal
283,47610,260694,4.13,multimodal
283,47680,260694,4.13,multimodal
283,48120,260694,4.13,person-only
283,49030,260694,4.13,multimodal
283,49070,260694,4.13,multimodal
283,49380,260694,4.13,multimodal
283,49730,260694,4.13,multimodal
283,49900,260694,4.13,multimodal
283,50430,260694,4.13,person-only
283,50510,260694,4.13,multimodal
283,50630,260694,4.13,person-only
283,50810,260694,4.13,multimodal
283,51000,260694,4.13,multimodal
283,51020,260694,4.13,multimodal
283,51410,260694,4.13,person-only
283,51460,260694,4.13,multimodal
283,51860,260694,4.13,person-only
283,52410,260694,4.13,multimodal
283,52440,260694,4.13,multimodal
283,52480,260694,4.13,multimodal
283,52810,260694,4.13,person-only
283,52950,260694,4.13,person-only
283,53000,260694,4.13,person-only
283,53090,260694,4.13,multimodal
283,53120,260694,4.13,multimodal
283,53210,260694,4.13,person-only
283,53240,260694,4.13,multimodal
283,53350,260694,4.13,multimodal
283,53430,260694,4.13,multimodal
283,53740,260694,4.13,multimodal
283,53830,260694,4.13,multimodal
283,53880,260694,4.13,person-only
286,220,260772,4.83,speech-only
286,560,260772,4.83,person-only
286,1360,260772,4.83,speech-only
286,1950,260772,4.83,person-only
286,2670,260772,4.83,person-only
286,2950,260772,4.83,speech-only
286,3410,260772,4.83,speech-only
286,5800,260772,4.83,multimodal
286,5950,260772,4.83,multimodal
286,6470,260772,4.83,person-only
286,6510,260772,4.83,person-only
286,6610,260772,4.83,multimodal
286,6740,260772,4.83,person-only
286,6870,260772,4.83,person-only
286,7030,260772,4.83,multimodal
286,7090,260772,4.83,multimodal
286,7150,260772,4.83,person-only
286,7380,260772,4.83,speech-only
286,8020,260772,4.83,speech-only
286,9010,260772,4.83,person-only
286,9060,260772,4.83,person-only
286,9210,260772,4.83,multimodal
286,9380,260772,4.83,multimodal
286,9770,260772,4.83,person-only
286,10290,260772,4.83,person-only
286,10620,260772,4.83,multimodal
286,11580,260772,4.83,speech-only
286,12760,260772,4.83,person-only
286,13180,260772,4.83,speech-only
286,13400,260772,4.83,multimodal
286,13990,260772,4.83,speech-only
286,14390,260772,4.83,multimodal
286,15380,260772,4.83,speech-only
286,15860,260772,4.83,person-only
286,16240,260772,4.83,multimodal
286,16260,260772,4.83,person-only
286,16630,260772,4.83,multimodal
286,19620,260772,4.83,multimodal
286,20220,260772,4.83,speech-only
286,21170,260772,4.83,speech-only
286,21540,260772,4.83,speech-only
286,21790,260772,4.83,speech-only
286,21840,260772,4.83,speech-only
286,22020,260772,4.83,speech-only
286,22860,260772,4.83,multimodal
286,23420,260772,4.83,person-only
286,23510,260772,4.83,multimodal
286,23550,260772,4.83,person-only
286,23790,260772,4.83,speech-only
286,23800,260772,4.83,speech-only
286,27100,260772,4.83,speech-only
286,27410,260772,4.83,speech-only
286,27600,260772,4.83,speech-only
286,28590,260772,4.83,multimodal
286,28640,260772,4.83,multimodal
286,28810,260772,4.83,speech-only
286,29250,260772,4.83,multimodal
286,30780,260772,4.83,speech-only
286,32210,260772,4.83,speech-only
286,32240,260772,4.83,speech-only
286,33260,260772,4.83,speech-only
286,34190,260772,4.83,speech-only
286,34660,260772,4.83,speech-only
286,34750,260772,4.83,speech-only
286,35210,260772,4.83,speech-only
286,35340,260772,4.83,speech-only
286,35390,260772,4.83,person-only
286,35490,260772,4.83,multimodal
286,35810,260772,4.83,speech-only
286,36000,260772,4.83,speech-only
286,37090,260772,4.83,speech-only
286,37100,260772,4.83,person-only
286,37250,260772,4.83,person-only
286,37870,260772,4.83,multimodal
286,38100,260772,4.83,person-only
286,38300,260772,4.83,person-only
286,38770,260772,4.83,speech-only
286,38810,260772,4.83,speech-only
286,38820,260772,4.83,speech-only
286,39650,260772,4.83,multimodal
286,39850,260772,4.83,speech-only
286,41660,260772,4.83,speech-only
286,41740,260772,4.83,speech-only
286,42120,260772,4.83,person-only
286,42260,260772,4.83,multimodal
286,43710,260772,4.83,multimodal
319,10,262246,3.8,speech-only
319,460,262246,3.8,person-only
319,560,262246,3.8,person-only
319,590,262246,3.8,multimodal
319,1060,262246,3.8,multimodal
319,1080,262246,3.8,multimodal
319,1500,262246,3.8,person-only
319,1630,262246,3.8,person-only
319,2030,262246,3.8,person-only
319,2240,262246,3.8,multimodal
319,2430,262246,3.8,speech-only
319,2760,262246,3.8,speech-only
319,2870,262246,3.8,person-only
319,3960,262246,3.8,multimodal
319,4010,262246,3.8,multimodal
319,4040,262246,3.8,speech-only
319,4300,262246,3.8,speech-only
319,4660,262246,3.8,speech-only
319,4900,262246,3.8,speech-only
319,5310,262246,3.8,person-only
319,5380,262246,3.8,person-only
319,5440,262246,3.8,person-only
319,5480,262246,3.8,person-only
319,6140,262246,3.8,multimodal
319,6300,262246,3.8,speech-only
319,6970,262246,3.8,person-only
319,7050,262246,3.8,person-only
319,7120,262246,3.8,speech-only
319,8020,262246,3.8,multimodal
319,8110,262246,3.8,person-only
319,8280,262246,3.8,person-only
319,10290,262246,3.8,multimodal
319,10570,262246,3.8,multimodal
319,10750,262246,3.8,multimodal
319,11200,262246,3.8,person-only
319,11250,262246,3.8,person-only
319,11270,262246,3.8,person-only
319,11670,262246,3.8,person-only
319,11800,262246,3.8,person-only
319,11950,262246,3.8,multimodal
319,11990,262246,3.8,speech-only
319,12480,262246,3.8,multimodal
319,12740,262246,3.8,person-only
319,13260,262246,3.8,multimodal
319,13580,262246,3.8,multimodal
319,14010,262246,3.8,speech-only
319,14280,262246,3.8,multimodal
319,14380,262246,3.8,multimodal
319,14750,262246,3.8,multimodal
319,14870,262246,3.8,multimodal
319,14970,262246,3.8,multimodal
319,14990,262246,3.8,multimodal
319,15030,262246,3.8,multimodal
319,16240,262246,3.8,speech-only
319,16530,262246,3.8,person-only
319,16670,262246,3.8,speech-only
319,16830,262246,3.8,multimodal
319,19300,262246,3.8,speech-only
319,20120,262246,3.8,multimodal
319,20490,262246,3.8,person-only
319,21310,262246,3.8,speech-only
319,21940,262246,3.8,person-only
319,22100,262246,3.8,speech-only
319,22160,262246,3.8,speech-only
319,22240,262246,3.8,multimodal
319,22430,262246,3.8,multimodal
319,24300,262246,3.8,speech-only
319,24310,262246,3.8,speech-only
319,26000,262246,3.8,person-only
319,26320,262246,3.8,speech-only
319,26830,262246,3.8,multimodal
319,27530,262246,3.8,person-only
319,27880,262246,3.8,person-only
319,28100,262246,3.8,person-only
319,28260,262246,3.8,speech-only
319,28390,262246,3.8,person-only
319,28430,262246,3.8,person-only
319,28510,262246,3.8,person-only
319,28920,262246,3.8,person-only
319,28950,262246,3.8,person-only
319,29030,262246,3.8,person-only
319,29670,262246,3.8,person-only
319,30460,262246,3.8,person-only
319,30800,262246,3.8,person-only
319,31020,262246,3.8,person-only
319,31270,262246,3.8,multimodal
319,31400,262246,3.8,multimodal
319,31430,262246,3.8,person-only
319,31460,262246,3.8,multimodal
319,31530,262246,3.8,multimodal
319,32000,262246,3.8,person-only
319,32030,262246,3.8,multimodal
319,33860,262246,3.8,multimodal
319,34070,262246,3.8,person-only
319,34410,262246,3.8,person-only
319,34510,262246,3.8,speech-only
319,35670,262246,3.8,speech-only
319,36200,262246,3.8,multimodal
319,39030,262246,3.8,speech-only
319,39830,262246,3.8,person-only
319,40480,262246,3.8,person-only
319,40550,262246,3.8,multimodal
319,40940,262246,3.8,speech-only
319,41080,262246,3.8,person-only
319,42290,262246,3.8,speech-only
319,42590,262246,3.8,speech-only
319,45410,262246,3.8,person-only
319,46060,262246,3.8,speech-only
319,46170,262246,3.8,multimodal
319,46180,262246,3.8,multimodal
319,46520,262246,3.8,multimodal
319,47620,262246,3.8,multimodal
319,47670,262246,3.8,multimodal
319,47720,262246,3.8,multimodal
319,47780,262246,3.8,multimodal
319,48120,262246,3.8,multimodal
319,48320,262246,3.8,multimodal
319,48740,262246,3.8,person-only
319,49020,262246,3.8,person-only
319,49270,262246,3.8,multimodal
319,49690,262246,3.8,person-only
319,49980,262246,3.8,multimodal
319,50080,262246,3.8,multimodal
319,50230,262246,3.8,multimodal
319,50240,262246,3.8,multimodal
319,50270,262246,3.8,person-only
319,50490,262246,3.8,multimodal
319,50640,262246,3.8,multimodal
319,50700,262246,3.8,multimodal
319,51220,262246,3.8,multimodal
319,51500,262246,3.8,multimodal
319,52360,262246,3.8,multimodal
319,53410,262246,3.8,speech-only
319,53550,262246,3.8,speech-only
325,2240,262246,4.03,multimodal
325,2430,262246,4.03,person-only
325,2450,262246,4.03,person-only
325,3110,262246,4.03,multimodal
325,3390,262246,4.03,multimodal
325,3440,262246,4.03,person-only
325,4160,262246,4.03,multimodal
325,4260,262246,4.03,multimodal
325,6410,262246,4.03,multimodal
325,7280,262246,4.03,speech-only
325,8580,262246,4.03,multimodal
325,9800,262246,4.03,speech-only
325,10370,262246,4.03,multimodal
325,10710,262246,4.03,speech-only
325,10920,262246,4.03,speech-only
325,11010,262246,4.03,speech-only
325,11040,262246,4.03,speech-only
325,11170,262246,4.03,person-only
325,12600,262246,4.03,speech-only
325,13030,262246,4.03,multimodal
325,13180,262246,4.03,multimodal
325,13530,262246,4.03,speech-only
325,13690,262246,4.03,speech-only
325,15140,262246,4.03,multimodal
325,15600,262246,4.03,speech-only
325,16100,262246,4.03,speech-only
325,16460,262246,4.03,speech-only
325,16500,262246,4.03,speech-only
325,16770,262246,4.03,speech-only
325,17210,262246,4.03,speech-only
325,17470,262246,4.03,multimodal
325,18060,262246,4.03,multimodal
325,18330,262246,4.03,person-only
325,21150,262246,4.03,person-only
325,25460,262246,4.03,speech-only
325,26270,262246,4.03,person-only
325,30590,262246,4.03,speech-only
325,38650,262246,4.03,speech-only
325,38780,262246,4.03,speech-only
325,40840,262246,4.03,speech-only
325,42000,262246,4.03,person-only
325,50330,262246,4.03,speech-only
325,51550,262246,4.03,speech-only
327,8340,262333,5.49,person-only
327,8380,262333,5.49,person-only
327,9770,262333,5.49,person-only
327,9780,262333,5.49,person-only
327,9900,262333,5.49,person-only
327,23120,262333,5.49,person-only
327,23140,262333,5.49,person-only
327,30360,262333,5.49,person-only
327,33930,262333,5.49,person-only
327,35000,262333,5.49,person-only
327,35010,262333,5.49,person-only
327,35500,262333,5.49,person-only
344,780,262565,3.68,speech-only
344,1400,262565,3.68,multimodal
344,2030,262565,3.68,person-only
344,2070,262565,3.68,person-only
344,2310,262565,3.68,multimodal
344,2330,262565,3.68,multimodal
344,2500,262565,3.68,speech-only
344,2990,262565,3.68,multimodal
344,3580,262565,3.68,speech-only
344,3810,262565,3.68,speech-only
344,5190,262565,3.68,multimodal
344,5520,262565,3.68,multimodal
344,5870,262565,3.68,multimodal
344,6250,262565,3.68,multimodal
344,6890,262565,3.68,speech-only
344,7270,262565,3.68,multimodal
344,7950,262565,3.68,person-only
344,8960,262565,3.68,multimodal
344,9310,262565,3.68,person-only
344,9720,262565,3.68,multimodal
344,9830,262565,3.68,multimodal
344,10030,262565,3.68,multimodal
344,10040,262565,3.68,multimodal
344,10360,262565,3.68,person-only
344,10430,262565,3.68,multimodal
344,10660,262565,3.68,multimodal
344,11080,262565,3.68,multimodal
344,12010,262565,3.68,speech-only
344,13020,262565,3.68,speech-only
344,13850,262565,3.68,speech-only
344,14880,262565,3.68,speech-only
344,14900,262565,3.68,speech-only
344,14970,262565,3.68,speech-only
344,15040,262565,3.68,speech-only
344,16260,262565,3.68,multimodal
344,17680,262565,3.68,speech-only
344,20210,262565,3.68,speech-only
344,21060,262565,3.68,speech-only
344,22600,262565,3.68,speech-only
344,22890,262565,3.68,speech-only
344,23320,262565,3.68,speech-only
344,23360,262565,3.68,speech-only
344,24440,262565,3.68,speech-only
344,24700,262565,3.68,speech-only
344,25940,262565,3.68,multimodal
344,26850,262565,3.68,speech-only
344,26980,262565,3.68,person-only
344,27390,262565,3.68,speech-only
344,27550,262565,3.68,speech-only
344,27980,262565,3.68,multimodal
344,30520,262565,3.68,person-only
344,31160,262565,3.68,person-only
344,31320,262565,3.68,person-only
344,31400,262565,3.68,person-only
344,31440,262565,3.68,multimodal
344,31500,262565,3.68,person-only
344,35330,262565,3.68,multimodal
344,36580,262565,3.68,multimodal
344,39530,262565,3.68,person-only
344,39660,262565,3.68,person-only
344,39800,262565,3.68,speech-only
344,40020,262565,3.68,person-only
344,40380,262565,3.68,person-only
344,41250,262565,3.68,speech-only
344,41480,262565,3.68,multimodal
344,41960,262565,3.68,person-only
344,42500,262565,3.68,speech-only
344,42980,262565,3.68,speech-only
344,43090,262565,3.68,speech-only
344,43690,262565,3.68,speech-only
344,43920,262565,3.68,person-only
344,44640,262565,3.68,speech-only
344,45790,262565,3.68,person-only
344,45910,262565,3.68,multimodal
344,46600,262565,3.68,speech-only
344,46950,262565,3.68,speech-only
344,48070,262565,3.68,speech-only
344,49210,262565,3.68,multimodal
344,49250,262565,3.68,speech-only
344,49440,262565,3.68,speech-only
344,49620,262565,3.68,speech-only
344,49660,262565,3.68,speech-only
344,49750,262565,3.68,speech-only
344,50270,262565,3.68,speech-only
344,51320,262565,3.68,multimodal
344,51850,262565,3.68,multimodal
344,51890,262565,3.68,person-only
344,52790,262565,3.68,speech-only
344,53110,262565,3.68,speech-only
344,53170,262565,3.68,speech-only
344,53380,262565,3.68,speech-only
344,53930,262565,3.68,speech-only
352,320,262691,3.17,person-only
352,360,262691,3.17,multimodal
352,700,262691,3.17,multimodal
352,710,262691,3.17,multimodal
352,950,262691,3.17,multimodal
352,1990,262691,3.17,multimodal
352,2030,262691,3.17,person-only
352,2480,262691,3.17,person-only
352,2650,262691,3.17,person-only
352,2870,262691,3.17,person-only
352,3070,262691,3.17,multimodal
352,4070,262691,3.17,person-only
352,4190,262691,3.17,multimodal
352,4330,262691,3.17,multimodal
352,4920,262691,3.17,person-only
352,5240,262691,3.17,person-only
352,5410,262691,3.17,multimodal
352,5810,262691,3.17,person-only
352,5850,262691,3.17,person-only
352,5900,262691,3.17,multimodal
352,6070,262691,3.17,person-only
352,6110,262691,3.17,person-only
352,6300,262691,3.17,multimodal
352,6590,262691,3.17,person-only
352,7120,262691,3.17,person-only
352,7130,262691,3.17,multimodal
352,7400,262691,3.17,person-only
352,7410,262691,3.17,person-only
352,8080,262691,3.17,person-only
352,9010,262691,3.17,person-only
352,9290,262691,3.17,person-only
352,9470,262691,3.17,multimodal
352,9690,262691,3.17,person-only
352,9790,262691,3.17,multimodal
352,11070,262691,3.17,multimodal
352,11130,262691,3.17,person-only
352,11900,262691,3.17,person-only
352,11910,262691,3.17,person-only
352,11980,262691,3.17,person-only
352,12130,262691,3.17,person-only
352,12360,262691,3.17,multimodal
352,13480,262691,3.17,person-only
352,13510,262691,3.17,person-only
352,15060,262691,3.17,multimodal
352,15210,262691,3.17,person-only
352,15990,262691,3.17,person-only
352,16710,262691,3.17,person-only
352,17260,262691,3.17,multimodal
352,17570,262691,3.17,speech-only
352,18140,262691,3.17,multimodal
352,18540,262691,3.17,multimodal
352,18590,262691,3.17,multimodal
352,18600,262691,3.17,multimodal
352,18960,262691,3.17,multimodal
352,19090,262691,3.17,multimodal
352,19220,262691,3.17,multimodal
352,19310,262691,3.17,person-only
352,19570,262691,3.17,multimodal
352,19780,262691,3.17,person-only
352,19960,262691,3.17,person-only
352,20000,262691,3.17,person-only
352,20600,262691,3.17,person-only
352,20780,262691,3.17,person-only
352,21210,262691,3.17,multimodal
352,21280,262691,3.17,person-only
352,21310,262691,3.17,person-only
352,21970,262691,3.17,multimodal
352,22160,262691,3.17,speech-only
352,22560,262691,3.17,multimodal
352,23110,262691,3.17,person-only
352,23800,262691,3.17,person-only
352,23970,262691,3.17,person-only
352,24150,262691,3.17,multimodal
352,24310,262691,3.17,person-only
352,25420,262691,3.17,multimodal
352,26310,262691,3.17,speech-only
352,27410,262691,3.17,person-only
352,28040,262691,3.17,multimodal
352,28310,262691,3.17,multimodal
352,28400,262691,3.17,multimodal
352,28520,262691,3.17,person-only
352,28540,262691,3.17,person-only
352,29070,262691,3.17,person-only
352,29090,262691,3.17,person-only
352,29100,262691,3.17,person-only
352,29440,262691,3.17,person-only
352,29470,262691,3.17,person-only
352,29490,262691,3.17,person-only
352,29740,262691,3.17,person-only
352,30220,262691,3.17,multimodal
352,30290,262691,3.17,multimodal
352,31700,262691,3.17,person-only
352,31850,262691,3.17,multimodal
352,32090,262691,3.17,person-only
352,32140,262691,3.17,person-only
352,32250,262691,3.17,person-only
352,32960,262691,3.17,person-only
352,33010,262691,3.17,multimodal
352,33500,262691,3.17,multimodal
352,34280,262691,3.17,person-only
352,34390,262691,3.17,person-only
352,34540,262691,3.17,person-only
352,34630,262691,3.17,person-only
352,34700,262691,3.17,person-only
352,34750,262691,3.17,person-only
352,34780,262691,3.17,person-only
352,35150,262691,3.17,person-only
352,35450,262691,3.17,person-only
352,35760,262691,3.17,person-only
352,36200,262691,3.17,person-only
352,36260,262691,3.17,person-only
352,36820,262691,3.17,person-only
352,36850,262691,3.17,multimodal
352,36870,262691,3.17,multimodal
352,37170,262691,3.17,person-only
352,37190,262691,3.17,person-only
352,37470,262691,3.17,person-only
352,38570,262691,3.17,person-only
352,38620,262691,3.17,person-only
352,38960,262691,3.17,person-only
352,39060,262691,3.17,person-only
352,39720,262691,3.17,multimodal
352,40160,262691,3.17,person-only
352,40210,262691,3.17,person-only
352,40910,262691,3.17,person-only
352,40980,262691,3.17,person-only
352,41940,262691,3.17,person-only
352,42390,262691,3.17,person-only
352,42410,262691,3.17,person-only
352,42870,262691,3.17,person-only
352,43150,262691,3.17,person-only
352,43240,262691,3.17,person-only
352,44040,262691,3.17,person-only
352,44890,262691,3.17,person-only
352,45030,262691,3.17,person-only
352,45070,262691,3.17,person-only
352,45330,262691,3.17,multimodal
352,45850,262691,3.17,person-only
352,45980,262691,3.17,person-only
352,46160,262691,3.17,multimodal
352,46480,262691,3.17,multimodal
352,46820,262691,3.17,multimodal
352,46870,262691,3.17,multimodal
352,46900,262691,3.17,multimodal
352,46980,262691,3.17,person-only
352,47520,262691,3.17,person-only
352,47910,262691,3.17,person-only
352,48140,262691,3.17,person-only
352,49050,262691,3.17,person-only
352,49200,262691,3.17,multimodal
352,49240,262691,3.17,multimodal
352,49250,262691,3.17,multimodal
352,49280,262691,3.17,multimodal
352,49510,262691,3.17,multimodal
352,49840,262691,3.17,person-only
352,49970,262691,3.17,multimodal
352,50070,262691,3.17,multimodal
352,50220,262691,3.17,person-only
352,50570,262691,3.17,person-only
352,51350,262691,3.17,multimodal
352,51360,262691,3.17,multimodal
352,51390,262691,3.17,multimodal
352,51550,262691,3.17,multimodal
352,51740,262691,3.17,multimodal
352,52420,262691,3.17,speech-only
352,52690,262691,3.17,speech-only
352,52750,262691,3.17,multimodal
352,52800,262691,3.17,multimodal
352,52890,262691,3.17,multimodal
352,53160,262691,3.17,person-only
371,210,263190,3.73,speech-only
371,470,263190,3.73,person-only
371,520,263190,3.73,person-only
371,620,263190,3.73,speech-only
371,3100,263190,3.73,speech-only
371,6740,263190,3.73,speech-only
371,6820,263190,3.73,speech-only
371,6930,263190,3.73,multimodal
371,12950,263190,3.73,speech-only
371,13640,263190,3.73,speech-only
371,14910,263190,3.73,speech-only
371,15930,263190,3.73,person-only
371,16390,263190,3.73,person-only
371,17490,263190,3.73,multimodal
371,18580,263190,3.73,person-only
371,18610,263190,3.73,person-only
371,18670,263190,3.73,person-only
371,20680,263190,3.73,speech-only
371,20990,263190,3.73,speech-only
371,22150,263190,3.73,speech-only
371,22290,263190,3.73,person-only
371,22740,263190,3.73,speech-only
371,22910,263190,3.73,person-only
371,23320,263190,3.73,person-only
371,23470,263190,3.73,multimodal
371,23860,263190,3.73,speech-only
371,44250,263190,3.73,multimodal
371,44880,263190,3.73,multimodal
371,44950,263190,3.73,multimodal
371,45420,263190,3.73,multimodal
371,45430,263190,3.73,multimodal
371,45900,263190,3.73,multimodal
371,45950,263190,3.73,multimodal
371,46460,263190,3.73,person-only
371,46500,263190,3.73,multimodal
371,46670,263190,3.73,multimodal
371,47030,263190,3.73,person-only
371,47600,263190,3.73,person-only
371,47660,263190,3.73,multimodal
371,48030,263190,3.73,multimodal
371,48220,263190,3.73,person-only
371,48280,263190,3.73,multimodal
371,49110,263190,3.73,person-only
371,49440,263190,3.73,multimodal
371,49640,263190,3.73,person-only
371,50380,263190,3.73,person-only
371,50480,263190,3.73,multimodal
371,50490,263190,3.73,person-only
371,50500,263190,3.73,person-only
371,50690,263190,3.73,person-only
371,50810,263190,3.73,person-only
371,51080,263190,3.73,multimodal
371,52030,263190,3.73,person-only
371,52100,263190,3.73,person-only
371,52300,263190,3.73,person-only
371,52440,263190,3.73,person-only
371,52530,263190,3.73,person-only
371,52570,263190,3.73,person-only
371,53110,263190,3.73,person-only
371,53250,263190,3.73,person-only
371,53340,263190,3.73,person-only
371,53400,263190,3.73,person-only
389,380,263284,3.8,multimodal
389,1170,263284,3.8,multimodal
389,1390,263284,3.8,person-only
389,1780,263284,3.8,multimodal
389,1810,263284,3.8,multimodal
389,1970,263284,3.8,multimodal
389,2060,263284,3.8,multimodal
389,2080,263284,3.8,person-only
389,2170,263284,3.8,person-only
389,2450,263284,3.8,person-only
389,3610,263284,3.8,multimodal
389,3900,263284,3.8,person-only
389,3990,263284,3.8,person-only
389,5890,263284,3.8,person-only
389,7250,263284,3.8,person-only
389,7530,263284,3.8,multimodal
389,7600,263284,3.8,multimodal
389,7770,263284,3.8,multimodal
389,7850,263284,3.8,person-only
389,8270,263284,3.8,person-only
389,8970,263284,3.8,person-only
389,10660,263284,3.8,speech-only
389,11380,263284,3.8,person-only
389,11860,263284,3.8,person-only
389,12030,263284,3.8,person-only
389,12110,263284,3.8,speech-only
389,14480,263284,3.8,person-only
389,14640,263284,3.8,person-only
389,14820,263284,3.8,speech-only
389,15100,263284,3.8,multimodal
389,15920,263284,3.8,person-only
389,16130,263284,3.8,multimodal
389,16360,263284,3.8,multimodal
389,17140,263284,3.8,person-only
389,17820,263284,3.8,person-only
389,18030,263284,3.8,person-only
389,18910,263284,3.8,speech-only
389,19440,263284,3.8,speech-only
389,20750,263284,3.8,multimodal
389,20870,263284,3.8,person-only
389,21000,263284,3.8,person-only
389,21540,263284,3.8,multimodal
389,21760,263284,3.8,multimodal
389,22680,263284,3.8,multimodal
389,22830,263284,3.8,multimodal
389,22930,263284,3.8,person-only
389,23200,263284,3.8,speech-only
389,24330,263284,3.8,speech-only
389,25300,263284,3.8,multimodal
389,25570,263284,3.8,speech-only
389,25750,263284,3.8,speech-only
389,25990,263284,3.8,person-only
389,26030,263284,3.8,speech-only
389,26050,263284,3.8,speech-only
389,26510,263284,3.8,person-only
389,27820,263284,3.8,speech-only
389,29000,263284,3.8,multimodal
389,29610,263284,3.8,speech-only
389,30320,263284,3.8,person-only
389,31470,263284,3.8,person-only
389,31910,263284,3.8,multimodal
389,31980,263284,3.8,speech-only
389,32080,263284,3.8,person-only
389,32320,263284,3.8,person-only
389,33590,263284,3.8,person-only
389,33730,263284,3.8,multimodal
389,34160,263284,3.8,multimodal
389,34170,263284,3.8,multimodal
389,34230,263284,3.8,multimodal
389,34690,263284,3.8,multimodal
389,34710,263284,3.8,multimodal
389,35860,263284,3.8,multimodal
389,36030,263284,3.8,multimodal
389,36040,263284,3.8,multimodal
389,36150,263284,3.8,multimodal
389,36180,263284,3.8,multimodal
389,37000,263284,3.8,multimodal
389,37460,263284,3.8,speech-only
389,38950,263284,3.8,speech-only
389,38960,263284,3.8,speech-only
389,40960,263284,3.8,person-only
389,41110,263284,3.8,speech-only
389,41300,263284,3.8,multimodal
389,41310,263284,3.8,multimodal
389,41740,263284,3.8,speech-only
389,41820,263284,3.8,speech-only
389,42300,263284,3.8,speech-only
389,42910,263284,3.8,person-only
389,43650,263284,3.8,multimodal
389,43660,263284,3.8,multimodal
389,44120,263284,3.8,multimodal
389,44220,263284,3.8,multimodal
389,44270,263284,3.8,person-only
389,44300,263284,3.8,multimodal
389,44410,263284,3.8,person-only
389,44460,263284,3.8,multimodal
389,44680,263284,3.8,person-only
389,44750,263284,3.8,multimodal
389,44790,263284,3.8,multimodal
389,45340,263284,3.8,person-only
400,1340,263652,5.15,person-only
400,4970,263652,5.15,person-only
400,18300,263652,5.15,person-only
