PROJECT;ID;Date;Nr;Seconds per ID;Minutes_per_ID;Seconds;Duration;Comments;file name  (generated automatically);SA_name;powershell rename command;Labeled;;nr str;date_str;;
quantex_share;280427;17.07.2024;1;6108;101,80;1096,00;00:18:16;;quantex_share_id280427_2024_07_17_01;415671;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id280427_2024_07_17_01.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\415671.MP4;yes;;01;2024_07_17;;
quantex_share;280989;18.03.2024;1;242;4,03;242,00;00:04:02;;quantex_share_id280989_2024_03_18_01;572947;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id280989_2024_03_18_01.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\572947.MP4;yes;;01;2024_03_18;;
quantex_share;279536;18.04.2024;1;8288;138,13;1759,00;00:29:19;;quantex_share_id279536_2024_04_18_01;183537;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id279536_2024_04_18_01.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\183537.MP4;yes;;01;2024_04_18;;
quantex_share;279613;18.07.2024;1;6335;105,58;1800,00;00:30:00;;quantex_share_id279613_2024_07_18_01;231487;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id279613_2024_07_18_01.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\231487.MP4;yes;;01;2024_07_18;;
quantex_share;279613;18.07.2024;2;6335;105,58;101,00;00:01:41;;quantex_share_id279613_2024_07_18_02;560558;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id279613_2024_07_18_02.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\560558.MP4;yes;;02;2024_07_18;;
quantex_share;260777;19.01.2024;2;8946;149,10;1172,00;00:19:32;;quantex_share_id260777_2024_01_19_02;244555;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id260777_2024_01_19_02.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\244555.MP4;yes;;02;2024_01_19;;
quantex_share;260777;19.01.2024;1;8946;149,10;1800,00;00:30:00;;quantex_share_id260777_2024_01_19_01;572376;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id260777_2024_01_19_01.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\572376.MP4;yes;;01;2024_01_19;;
quantex_share;264304;19.01.2024;2;6211;103,52;108,00;00:01:48;;quantex_share_id264304_2024_01_19_02;467868;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id264304_2024_01_19_02.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\467868.MP4;yes;;02;2024_01_19;;
quantex_share;264304;19.01.2024;1;6211;103,52;1800,00;00:30:00;;quantex_share_id264304_2024_01_19_01;650943;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id264304_2024_01_19_01.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\650943.MP4;yes;;01;2024_01_19;;
quantex_share;262020;19.02.2024;2;11441;190,68;1135,00;00:18:55;;quantex_share_id262020_2024_02_19_02;432722;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id262020_2024_02_19_02.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\432722.MP4;yes;;02;2024_02_19;;
quantex_share;262020;19.02.2024;1;11441;190,68;1800,00;00:30:00;-;quantex_share_id262020_2024_02_19_01;984090;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id262020_2024_02_19_01.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\984090.MP4;yes;;01;2024_02_19;;
quantex_share;280599;19.03.2024;2;18205;303,42;1426,00;00:23:46;;quantex_share_id280599_2024_03_19_02;425618;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id280599_2024_03_19_02.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\425618.MP4;yes;;02;2024_03_19;;
quantex_share;280599;19.03.2024;1;18205;303,42;1800,00;00:30:00;;quantex_share_id280599_2024_03_19_01;682449;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id280599_2024_03_19_01.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\682449.MP4;yes;;01;2024_03_19;;
quantex_share;268900;19.05.2024;1;4709;78,48;1227,00;00:20:27;;quantex_share_id268900_2024_05_19_01;404814;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id268900_2024_05_19_01.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\404814.MP4;yes;;01;2024_05_19;;
quantex_share;273291;19.07.2024;1;5277;87,95;904,00;00:15:04;;quantex_share_id273291_2024_07_19_01;308207;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id273291_2024_07_19_01.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\308207.MP4;yes;;01;2024_07_19;;
quantex_share;273291;19.07.2024;2;5277;87,95;910,00;00:15:10;;quantex_share_id273291_2024_07_19_02;214010;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id273291_2024_07_19_02.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\214010.MP4;yes;;02;2024_07_19;;
quantex_share;262564;19.12.2023;2;6164;102,73;1800,00;00:30:00;;quantex_share_id262564_2023_12_19_02;888824;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id262564_2023_12_19_02.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\888824.MP4;yes;;02;2023_12_19;;
quantex_share;262564;19.12.2023;1;6164;102,73;1800,00;00:30:00;07:12-07:35 (schwarz);quantex_share_id262564_2023_12_19_01;310644;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id262564_2023_12_19_01.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\310644.MP4;yes;;01;2023_12_19;;
quantex_share;260777;20.01.2024;2;8946;149,10;137,00;00:02:17;;quantex_share_id260777_2024_01_20_02;445266;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id260777_2024_01_20_02.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\445266.MP4;yes;;02;2024_01_20;;
quantex_share;260777;20.01.2024;1;8946;149,10;1800,00;00:30:00;;quantex_share_id260777_2024_01_20_01;581130;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id260777_2024_01_20_01.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\581130.MP4;yes;;01;2024_01_20;;
quantex_share;265891;20.01.2024;1;3837;63,95;846,00;00:14:06;;quantex_share_id265891_2024_01_20_01;864514;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id265891_2024_01_20_01.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\864514.MP4;yes;;01;2024_01_20;;
quantex_share;280599;20.03.2024;4;18205;303,42;849,00;00:14:09;;quantex_share_id280599_2024_03_20_04;208080;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id280599_2024_03_20_04.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\208080.MP4;yes;;04;2024_03_20;;
quantex_share;280599;20.03.2024;3;18205;303,42;1800,00;00:30:00;;quantex_share_id280599_2024_03_20_03;891069;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id280599_2024_03_20_03.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\891069.MP4;yes;;03;2024_03_20;;
quantex_share;280599;20.03.2024;2;18205;303,42;1800,00;00:30:00;;quantex_share_id280599_2024_03_20_02;418396;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id280599_2024_03_20_02.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\418396.MP4;yes;;02;2024_03_20;;
quantex_share;280599;20.03.2024;1;18205;303,42;722,00;00:12:02;;quantex_share_id280599_2024_03_20_01;309992;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id280599_2024_03_20_01.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\309992.MP4;yes;;01;2024_03_20;;
quantex_share;280817;20.04.2024;1;3545;59,08;1582,00;00:26:22;;quantex_share_id280817_2024_04_20_01;570513;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id280817_2024_04_20_01.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\570513.MP4;yes;;01;2024_04_20;;
quantex_share;260439;20.12.2023;2;12370;206,17;677,00;00:11:17;;quantex_share_id260439_2023_12_20_02;685378;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id260439_2023_12_20_02.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\685378.MP4;yes;;02;2023_12_20;;
quantex_share;260439;20.12.2023;1;12370;206,17;1800,00;00:30:00;17:13-18:42/25:40-29:16;quantex_share_id260439_2023_12_20_01;476848;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id260439_2023_12_20_01.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\476848.MP4;yes;;01;2023_12_20;;
quantex_share;264433;20.12.2023;1;5400;90,00;1800,00;00:30:00;;quantex_share_id264433_2023_12_20_01;592427;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id264433_2023_12_20_01.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\592427.MP4;yes;;01;2023_12_20;;
quantex_share;265891;21.01.2024;3;3837;63,95;1209,00;00:20:09;;quantex_share_id265891_2024_01_21_03;324218;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id265891_2024_01_21_03.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\324218.MP4;yes;;03;2024_01_21;;
quantex_share;265891;21.01.2024;2;3837;63,95;1027,00;00:17:07;;quantex_share_id265891_2024_01_21_02;108844;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id265891_2024_01_21_02.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\108844.MP4;yes;;02;2024_01_21;;
quantex_share;265891;21.01.2024;1;3837;63,95;755,00;00:12:35;;quantex_share_id265891_2024_01_21_01;886998;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id265891_2024_01_21_01.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\886998.MP4;yes;;01;2024_01_21;;
quantex_share;262181;21.02.2024;2;6021;100,35;306,00;00:05:06;;quantex_share_id262181_2024_02_21_02;830965;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id262181_2024_02_21_02.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\830965.MP4;yes;;02;2024_02_21;;
quantex_share;262181;21.02.2024;1;6021;100,35;1800,00;00:30:00;;quantex_share_id262181_2024_02_21_01;537865;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id262181_2024_02_21_01.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\537865.MP4;yes;;01;2024_02_21;;
quantex_share;264521;21.02.2024;2;5300;88,33;576,00;00:09:36;"1:40-1:42; 3:04-3:10; 8:00-8:12";quantex_share_id264521_2024_02_21_02;977008;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id264521_2024_02_21_02.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\977008.MP4;yes;;02;2024_02_21;;
quantex_share;264521;21.02.2024;1;5300;88,33;241,00;00:04:01;"0:00-0:03; 0:42-0:51 (finger/gegenstand vor kamera), 1:21-1:26; 1:51-1:54; 2:17-2:19; 2:55-3:00; 3:10-3:11; 3:41-4:00";quantex_share_id264521_2024_02_21_01;727015;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id264521_2024_02_21_01.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\727015.MP4;yes;;01;2024_02_21;;
quantex_share;280817;21.04.2024;1;3545;59,08;560,00;00:09:20;;quantex_share_id280817_2024_04_21_01;319731;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id280817_2024_04_21_01.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\319731.MP4;yes;;01;2024_04_21;;
quantex_share;263265;21.07.2024;1;3996;66,60;204,00;00:03:24;;quantex_share_id263265_2024_07_21_01;851137;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id263265_2024_07_21_01.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\851137.MP4;yes;;01;2024_07_21;;
quantex_share;262564;21.12.2023;1;6164;102,73;1449,00;00:24:09;;quantex_share_id262564_2023_12_21_01;225742;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id262564_2023_12_21_01.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\225742.MP4;yes;;01;2023_12_21;;
quantex_share;279613;22.06.2024;1;6335;105,58;1022,00;00:17:02;;quantex_share_id279613_2024_06_22_01;757621;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id279613_2024_06_22_01.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\757621.MP4;yes;;01;2024_06_22;;
quantex_share;260040;22.12.2023;1;6532;108,87;844,00;00:14:04;;quantex_share_id260040_2023_12_22_01;138513;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id260040_2023_12_22_01.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\138513.MP4;yes;;01;2023_12_22;;
quantex_share;264433;22.12.2023;2;5400;90,00;1800,00;00:30:00;23:20- 23:30/26:25-27:10 (schwarz);quantex_share_id264433_2023_12_22_02;684775;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id264433_2023_12_22_02.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\684775.MP4;yes;;02;2023_12_22;;
quantex_share;264433;22.12.2023;1;5400;90,00;1800,00;00:30:00;23:32-24:18/26:00-27:34/29:08-end(schwarz);quantex_share_id264433_2023_12_22_01;629693;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id264433_2023_12_22_01.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\629693.MP4;yes;;01;2023_12_22;;
quantex_share;260730;23.02.2024;2;11678;194,63;574,00;00:09:34;;quantex_share_id260730_2024_02_23_02;418220;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id260730_2024_02_23_02.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\418220.MP4;yes;;02;2024_02_23;;
quantex_share;260730;23.02.2024;1;11678;194,63;1402,00;00:23:22;;quantex_share_id260730_2024_02_23_01;341934;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id260730_2024_02_23_01.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\341934.MP4;yes;;01;2024_02_23;;
quantex_share;264395;23.02.2024;1;4966;82,77;1262,00;00:21:02;;quantex_share_id264395_2024_02_23_01;268483;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id264395_2024_02_23_01.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\268483.MP4;yes;;01;2024_02_23;;
quantex_share;266799;23.12.2023;1;8309;138,48;873,00;00:14:33;;quantex_share_id266799_2023_12_23_01;686327;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id266799_2023_12_23_01.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\686327.MP4;yes;;01;2023_12_23;;
quantex_share;280599;24.03.2024;2;18205;303,42;1110,00;00:18:30;;quantex_share_id280599_2024_03_24_02;805896;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id280599_2024_03_24_02.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\805896.MP4;yes;;02;2024_03_24;;
quantex_share;280599;24.03.2024;1;18205;303,42;1800,00;00:30:00;;quantex_share_id280599_2024_03_24_01;331649;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id280599_2024_03_24_01.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\331649.MP4;yes;;01;2024_03_24;;
quantex_share;262020;24.12.2023;1;11441;190,68;1158,00;00:19:18;10.46-10:55/14:20-14:31/14:52-15:15/15:37-15:42/15:48-16:07/16:49-17:16/17:22-14:40;quantex_share_id262020_2023_12_24_01;662112;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id262020_2023_12_24_01.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\662112.MP4;yes;;01;2023_12_24;;
quantex_share;263157;24.12.2023;1;3956;65,93;1158,00;00:19:18;11:18-11:35/14:50-15:13/15:30-15:42/15:45-16:15/17:22-18:23 (ganze letzte Hälfte des Videos verdeckt);quantex_share_id263157_2023_12_24_01;989852;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id263157_2023_12_24_01.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\989852.MP4;yes;;01;2023_12_24;;
quantex_share;264395;25.02.2024;1;4966;82,77;867,00;00:14:27;;quantex_share_id264395_2024_02_25_01;911040;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id264395_2024_02_25_01.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\911040.MP4;yes;;01;2024_02_25;;
quantex_share;262020;25.12.2023;1;11441;190,68;1800,00;00:30:00;24:46:30:00;quantex_share_id262020_2023_12_25_01;607845;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id262020_2023_12_25_01.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\607845.MP4;yes;;01;2023_12_25;;
quantex_share;263157;25.12.2023;2;3956;65,93;998,00;00:16:38;00:00-16.10 (schwarz);quantex_share_id263157_2023_12_25_02;882144;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id263157_2023_12_25_02.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\882144.MP4;yes;;02;2023_12_25;;
quantex_share;263157;25.12.2023;1;3956;65,93;1800,00;00:30:00;24:30-30:00(schwarz/verdeckt);quantex_share_id263157_2023_12_25_01;779724;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id263157_2023_12_25_01.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\779724.MP4;yes;;01;2023_12_25;;
quantex_share;262222;26.01.2024;5;9868;164,47;1593,00;00:26:33;;quantex_share_id262222_2024_01_26_05;665704;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id262222_2024_01_26_05.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\665704.MP4;yes;;05;2024_01_26;;
quantex_share;262222;26.01.2024;4;9868;164,47;1529,00;00:25:29;;quantex_share_id262222_2024_01_26_04;516537;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id262222_2024_01_26_04.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\516537.MP4;yes;;04;2024_01_26;;
quantex_share;262222;26.01.2024;3;9868;164,47;1424,00;00:23:44;;quantex_share_id262222_2024_01_26_03;757253;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id262222_2024_01_26_03.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\757253.MP4;yes;;03;2024_01_26;;
quantex_share;262222;26.01.2024;2;9868;164,47;1800,00;00:30:00;;quantex_share_id262222_2024_01_26_02;556915;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id262222_2024_01_26_02.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\556915.MP4;yes;;02;2024_01_26;;
quantex_share;262222;26.01.2024;1;9868;164,47;1722,00;00:28:42;;quantex_share_id262222_2024_01_26_01;267118;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id262222_2024_01_26_01.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\267118.MP4;yes;;01;2024_01_26;;
quantex_share;262181;26.02.2024;1;6021;100,35;976,00;00:16:16;;quantex_share_id262181_2024_02_26_01;934347;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id262181_2024_02_26_01.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\934347.MP4;yes;;01;2024_02_26;;
quantex_share;266216;27.02.2024;2;10404;173,40;1800,00;00:30:00;;quantex_share_id266216_2024_02_27_02;367575;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id266216_2024_02_27_02.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\367575.MP4;yes;;02;2024_02_27;;
quantex_share;266216;27.02.2024;1;10404;173,40;1800,00;00:30:00;;quantex_share_id266216_2024_02_27_01;339217;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id266216_2024_02_27_01.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\339217.MP4;yes;;01;2024_02_27;;
quantex_share;279613;27.06.2024;1;6335;105,58;1425,00;00:23:45;;quantex_share_id279613_2024_06_27_01;375776;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id279613_2024_06_27_01.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\375776.MP4;yes;;01;2024_06_27;;
quantex_share;262181;28.02.2024;2;6021;100,35;1139,00;00:18:59;;quantex_share_id262181_2024_02_28_02;457472;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id262181_2024_02_28_02.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\457472.MP4;yes;;02;2024_02_28;;
quantex_share;262181;28.02.2024;1;6021;100,35;1800,00;00:30:00;;quantex_share_id262181_2024_02_28_01;741611;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id262181_2024_02_28_01.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\741611.MP4;yes;;01;2024_02_28;;
quantex_share;262944;28.02.2024;2;10151;169,18;1303,00;00:21:43;;quantex_share_id262944_2024_02_28_02;306565;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id262944_2024_02_28_02.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\306565.MP4;yes;;02;2024_02_28;;
quantex_share;262944;28.02.2024;1;10151;169,18;1800,00;00:30:00;;quantex_share_id262944_2024_02_28_01;654017;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id262944_2024_02_28_01.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\654017.MP4;yes;;01;2024_02_28;;
quantex_share;264362;28.03.2024;2;8528;142,13;538,00;00:08:58;;quantex_share_id264362_2024_03_28_02;619123;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id264362_2024_03_28_02.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\619123.MP4;yes;;02;2024_03_28;;
quantex_share;264362;28.03.2024;1;8528;142,13;1362,00;00:22:42;;quantex_share_id264362_2024_03_28_01;666139;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id264362_2024_03_28_01.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\666139.MP4;yes;;01;2024_03_28;;
quantex_share;260040;28.12.2023;1;6532;108,87;1800,00;00:30:00;17:05-17:09/17:27-19:42/19:47-24:45/25:0-25:04/28:24-29:04/29:10-30:00 (schwarz);quantex_share_id260040_2023_12_28_01;783192;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id260040_2023_12_28_01.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\783192.MP4;yes;;01;2023_12_28;;
quantex_share;260455;29.02.2024;2;4032;67,20;1800,00;00:30:00;;quantex_share_id260455_2024_02_29_02;672793;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id260455_2024_02_29_02.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\672793.MP4;yes;;02;2024_02_29;;
quantex_share;260455;29.02.2024;1;4032;67,20;1506,00;00:25:06;;quantex_share_id260455_2024_02_29_01;385152;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id260455_2024_02_29_01.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\385152.MP4;yes;;01;2024_02_29;;
